Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
1912,Stockholm,Shooting,Shooting,GBR,50m small bore,M,Gold
1912,Stockholm,Shooting,Shooting,SWE,50m small bore,M,Silver
1912,Stockholm,Shooting,Shooting,USA,600m free rifle,M,Bronze
1912,Stockholm,Shooting,Shooting,FRA,600m free rifle,M,Gold
1912,Stockholm,Shooting,Shooting,USA,600m free rifle,M,Silver
1912,Stockholm,Shooting,Shooting,NOR,"army rifle, 300",M,Bronze
1912,Stockholm,Shooting,Shooting,HUN,"army rifle, 300",M,Gold
1912,Stockholm,Shooting,Shooting,USA,"army rifle, 300",M,Silver
1912,Stockholm,Shooting,Shooting,GER,clay pigeons te,M,Bronze
1912,Stockholm,Shooting,Shooting,USA,clay pigeons te,M,Gold
1912,Stockholm,Shooting,Shooting,GBR,clay pigeons te,M,Silver
1912,Stockholm,Shooting,Shooting,DEN,free rifle team,M,Bronze
1912,Stockholm,Shooting,Shooting,SWE,free rifle team,M,Gold
1912,Stockholm,Shooting,Shooting,NOR,free rifle team,M,Silver
1912,Stockholm,Shooting,Shooting,SWE,"rifle, team",M,Bronze
1912,Stockholm,Shooting,Shooting,USA,"rifle, team",M,Gold
1912,Stockholm,Shooting,Shooting,GBR,"rifle, team",M,Silver
1912,Stockholm,Shooting,Shooting,RU1,trap (125),M,Bronze
1912,Stockholm,Shooting,Shooting,USA,trap (125),M,Gold
1912,Stockholm,Shooting,Shooting,GER,trap (125),M,Silver
1912,Stockholm,Tennis,Tennis,FRA,doubles,M,Bronze
1912,Stockholm,Tennis,Tennis,RSA,doubles,M,Gold
1912,Stockholm,Tennis,Tennis,AUT,doubles,M,Silver
1912,Stockholm,Tennis,Tennis,GBR,doubles indoor,M,Bronze
1912,Stockholm,Tennis,Tennis,FRA,doubles indoor,M,Gold
1912,Stockholm,Tennis,Tennis,SWE,doubles indoor,M,Silver
1912,Stockholm,Tennis,Tennis,FRA,mixed doubles,X,Bronze
1912,Stockholm,Tennis,Tennis,GER,mixed doubles,X,Gold
1912,Stockholm,Tennis,Tennis,SWE,mixed doubles,X,Silver
1912,Stockholm,Tennis,Tennis,SWE,mixed indoor,X,Bronze
1912,Stockholm,Tennis,Tennis,GBR,mixed indoor,X,Gold
1912,Stockholm,Tennis,Tennis,GBR,mixed indoor,X,Silver
1912,Stockholm,Tennis,Tennis,GER,singles,M,Bronze
1912,Stockholm,Tennis,Tennis,RSA,singles,M,Gold
1912,Stockholm,Tennis,Tennis,RSA,singles,M,Silver
1912,Stockholm,Tennis,Tennis,NOR,singles,W,Bronze
1912,Stockholm,Tennis,Tennis,FRA,singles,W,Gold
1912,Stockholm,Tennis,Tennis,GER,singles,W,Silver
1912,Stockholm,Tennis,Tennis,ANZ,singles indoor,M,Bronze
1912,Stockholm,Tennis,Tennis,FRA,singles indoor,M,Gold
1912,Stockholm,Tennis,Tennis,GBR,singles indoor,M,Silver
1912,Stockholm,Tennis,Tennis,GBR,singles indoor,W,Bronze
1912,Stockholm,Tennis,Tennis,GBR,singles indoor,W,Gold
1912,Stockholm,Tennis,Tennis,DEN,singles indoor,W,Silver
1912,Stockholm,Tug of War,Tug of War,SWE,tug of war,M,Gold
1912,Stockholm,Tug of War,Tug of War,GBR,tug of war,M,Silver
1912,Stockholm,Wrestling,Wrestling Greco-Roman,FIN,- 60kg,M,Bronze
1912,Stockholm,Wrestling,Wrestling Greco-Roman,FIN,- 60kg,M,Gold
1912,Stockholm,Wrestling,Wrestling Greco-Roman,GER,- 60kg,M,Silver
1912,Stockholm,Wrestling,Wrestling Greco-Roman,DEN,+ 82.5kg,M,Bronze
1912,Stockholm,Wrestling,Wrestling Greco-Roman,FIN,+ 82.5kg,M,Gold
1912,Stockholm,Wrestling,Wrestling Greco-Roman,FIN,+ 82.5kg,M,Silver
1912,Stockholm,Wrestling,Wrestling Greco-Roman,SWE,60 - 67.5kg,M,Bronze
1912,Stockholm,Wrestling,Wrestling Greco-Roman,FIN,60 - 67.5kg,M,Gold
1912,Stockholm,Wrestling,Wrestling Greco-Roman,SWE,60 - 67.5kg,M,Silver
1912,Stockholm,Wrestling,Wrestling Greco-Roman,FIN,67.5 - 75kg,M,Bronze
1912,Stockholm,Wrestling,Wrestling Greco-Roman,SWE,67.5 - 75kg,M,Gold
1912,Stockholm,Wrestling,Wrestling Greco-Roman,RU1,67.5 - 75kg,M,Silver
1912,Stockholm,Wrestling,Wrestling Greco-Roman,HUN,75 - 82.5kg,M,Bronze
1912,Stockholm,Wrestling,Wrestling Greco-Roman,FIN,75 - 82.5kg,M,Silver
1912,Stockholm,Wrestling,Wrestling Greco-Roman,SWE,75 - 82.5kg,M,Silver
1920,Antwerp,Aquatics,Diving,USA,10m platform,M,Bronze
1920,Antwerp,Aquatics,Diving,USA,10m platform,M,Gold
1920,Antwerp,Aquatics,Diving,SWE,10m platform,M,Silver
1920,Antwerp,Aquatics,Diving,SWE,10m platform,W,Bronze
1920,Antwerp,Aquatics,Diving,DEN,10m platform,W,Gold
1920,Antwerp,Aquatics,Diving,GBR,10m platform,W,Silver
1920,Antwerp,Aquatics,Diving,USA,3m springboard,M,Bronze
1920,Antwerp,Aquatics,Diving,USA,3m springboard,M,Gold
1920,Antwerp,Aquatics,Diving,USA,3m springboard,M,Silver
1920,Antwerp,Aquatics,Diving,USA,3m springboard,W,Bronze
1920,Antwerp,Aquatics,Diving,USA,3m springboard,W,Gold
1920,Antwerp,Aquatics,Diving,USA,3m springboard,W,Silver
1920,Antwerp,Aquatics,Diving,SWE,plain high divi,M,Bronze
1920,Antwerp,Aquatics,Diving,SWE,plain high divi,M,Gold
1920,Antwerp,Aquatics,Diving,SWE,plain high divi,M,Silver
1920,Antwerp,Aquatics,Swimming,BEL,100m backstroke,M,Bronze
1920,Antwerp,Aquatics,Swimming,USA,100m backstroke,M,Gold
1920,Antwerp,Aquatics,Swimming,USA,100m backstroke,M,Silver
1920,Antwerp,Aquatics,Swimming,USA,100m freestyle,M,Bronze
1920,Antwerp,Aquatics,Swimming,USA,100m freestyle,M,Gold
1920,Antwerp,Aquatics,Swimming,USA,100m freestyle,M,Silver
1920,Antwerp,Aquatics,Swimming,USA,100m freestyle,W,Bronze
1920,Antwerp,Aquatics,Swimming,USA,100m freestyle,W,Gold
1920,Antwerp,Aquatics,Swimming,USA,100m freestyle,W,Silver
1920,Antwerp,Aquatics,Swimming,AUS,1500m freestyle,M,Bronze
1920,Antwerp,Aquatics,Swimming,USA,1500m freestyle,M,Gold
1920,Antwerp,Aquatics,Swimming,CAN,1500m freestyle,M,Silver
1920,Antwerp,Aquatics,Swimming,FIN,200m breaststro,M,Bronze
1920,Antwerp,Aquatics,Swimming,SWE,200m breaststro,M,Gold
1920,Antwerp,Aquatics,Swimming,SWE,200m breaststro,M,Silver
1920,Antwerp,Aquatics,Swimming,FIN,400m breaststro,M,Bronze
1920,Antwerp,Aquatics,Swimming,SWE,400m breaststro,M,Gold
1920,Antwerp,Aquatics,Swimming,SWE,400m breaststro,M,Silver
1920,Antwerp,Aquatics,Swimming,CAN,400m freestyle,M,Bronze
1920,Antwerp,Aquatics,Swimming,USA,400m freestyle,M,Gold
1920,Antwerp,Aquatics,Swimming,USA,400m freestyle,M,Silver
1920,Antwerp,Aquatics,Swimming,USA,400m freestyle,W,Bronze
1920,Antwerp,Aquatics,Swimming,USA,400m freestyle,W,Gold
1920,Antwerp,Aquatics,Swimming,USA,400m freestyle,W,Silver
1920,Antwerp,Aquatics,Swimming,SWE,4x100m freestyl,W,Bronze
1920,Antwerp,Aquatics,Swimming,USA,4x100m freestyl,W,Gold
1920,Antwerp,Aquatics,Swimming,GBR,4x100m freestyl,W,Silver
1920,Antwerp,Aquatics,Swimming,GBR,4x200m freestyl,M,Bronze
1920,Antwerp,Aquatics,Swimming,USA,4x200m freestyl,M,Gold
1920,Antwerp,Aquatics,Swimming,AUS,4x200m freestyle,M,Silver
1920,Antwerp,Aquatics,Water polo,SWE,water polo,M,Bronze
1920,Antwerp,Aquatics,Water polo,GBR,water polo,M,Gold
1920,Antwerp,Aquatics,Water polo,BEL,water polo,M,Silver
1920,Antwerp,Archery,Archery,BEL,fixed bird larg,M,Bronze
1920,Antwerp,Archery,Archery,BEL,fixed bird larg,M,Gold
1920,Antwerp,Archery,Archery,BEL,fixed bird larg,M,Silver
1920,Antwerp,Archery,Archery,BEL,fixed bird large team,M,Gold
1920,Antwerp,Archery,Archery,BEL,fixed bird smal,M,Bronze
1920,Antwerp,Archery,Archery,BEL,fixed bird smal,M,Gold
1920,Antwerp,Archery,Archery,BEL,fixed bird smal,M,Silver
1920,Antwerp,Archery,Archery,BEL,fixed bird small team,M,Gold
1920,Antwerp,Archery,Archery,FRA,moving 28m team,M,Bronze
1920,Antwerp,Archery,Archery,NED,moving 28m team,M,Gold
1920,Antwerp,Archery,Archery,BEL,moving 28m team,M,Silver
1920,Antwerp,Archery,Archery,BEL,moving 33m team,M,Gold
1920,Antwerp,Archery,Archery,FRA,moving 33m team,M,Silver
1920,Antwerp,Archery,Archery,BEL,moving 50m team,M,Gold
1920,Antwerp,Archery,Archery,FRA,moving 50m team,M,Silver
1920,Antwerp,Archery,Archery,BEL,moving bird 28m,M,Gold
1920,Antwerp,Archery,Archery,FRA,moving bird 28m,M,Silver
1920,Antwerp,Archery,Archery,BEL,moving bird 33m,M,Gold
1920,Antwerp,Archery,Archery,FRA,moving bird 33m,M,Silver
1920,Antwerp,Archery,Archery,FRA,moving bird 50m,M,Gold
1920,Antwerp,Archery,Archery,BEL,moving bird 50m,M,Silver
1920,Antwerp,Athletics,Athletics,GBR,10000m,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,10000m,M,Gold
1920,Antwerp,Athletics,Athletics,FRA,10000m,M,Silver
1920,Antwerp,Athletics,Athletics,GBR,10000m walk,M,Bronze
1920,Antwerp,Athletics,Athletics,ITA,10000m walk,M,Gold
1920,Antwerp,Athletics,Athletics,USA,10000m walk,M,Silver
1920,Antwerp,Athletics,Athletics,GBR,100m,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,100m,M,Gold
1920,Antwerp,Athletics,Athletics,USA,100m,M,Silver
1920,Antwerp,Athletics,Athletics,USA,110m hurdles,M,Bronze
1920,Antwerp,Athletics,Athletics,CAN,110m hurdles,M,Gold
1920,Antwerp,Athletics,Athletics,USA,110m hurdles,M,Silver
1920,Antwerp,Athletics,Athletics,USA,1500m,M,Bronze
1920,Antwerp,Athletics,Athletics,GBR,1500m,M,Gold
1920,Antwerp,Athletics,Athletics,GBR,1500m,M,Silver
1920,Antwerp,Athletics,Athletics,GBR,200m,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,200m,M,Gold
1920,Antwerp,Athletics,Athletics,USA,200m,M,Silver
1920,Antwerp,Athletics,Athletics,ITA,3000m steeplechase,M,Bronze
1920,Antwerp,Athletics,Athletics,GBR,3000m steeplechase,M,Gold
1920,Antwerp,Athletics,Athletics,USA,3000m steeplechase,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,3000m team,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,3000m team,M,Gold
1920,Antwerp,Athletics,Athletics,GBR,3000m team,M,Silver
1920,Antwerp,Athletics,Athletics,USA,3000m walk,M,Bronze
1920,Antwerp,Athletics,Athletics,ITA,3000m walk,M,Gold
1920,Antwerp,Athletics,Athletics,AUS,3000m walk,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,400m,M,Bronze
1920,Antwerp,Athletics,Athletics,RSA,400m,M,Gold
1920,Antwerp,Athletics,Athletics,GBR,400m,M,Silver
1920,Antwerp,Athletics,Athletics,USA,400m hurdles,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,400m hurdles,M,Gold
1920,Antwerp,Athletics,Athletics,USA,400m hurdles,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,4x100m relay,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,4x100m relay,M,Gold
1920,Antwerp,Athletics,Athletics,FRA,4x100m relay,M,Silver
1920,Antwerp,Athletics,Athletics,FRA,4x400m relay,M,Bronze
1920,Antwerp,Athletics,Athletics,GBR,4x400m relay,M,Gold
1920,Antwerp,Athletics,Athletics,RSA,4x400m relay,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,5000m,M,Bronze
1920,Antwerp,Athletics,Athletics,FRA,5000m,M,Gold
1920,Antwerp,Athletics,Athletics,FIN,5000m,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,56lb weight thr,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,56lb weight thr,M,Gold
1920,Antwerp,Athletics,Athletics,USA,56lb weight thr,M,Silver
1920,Antwerp,Athletics,Athletics,RSA,800m,M,Bronze
1920,Antwerp,Athletics,Athletics,GBR,800m,M,Gold
1920,Antwerp,Athletics,Athletics,USA,800m,M,Silver
1920,Antwerp,Athletics,Athletics,FIN,cross country,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,cross country,M,Gold
1920,Antwerp,Athletics,Athletics,SWE,cross country,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,crosscountry te,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,crosscountry te,M,Gold
1920,Antwerp,Athletics,Athletics,GBR,crosscountry te,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,decathlon,M,Bronze
1920,Antwerp,Athletics,Athletics,NOR,decathlon,M,Gold
1920,Antwerp,Athletics,Athletics,USA,decathlon,M,Silver
1920,Antwerp,Athletics,Athletics,USA,discus throw,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,discus throw,M,Gold
1920,Antwerp,Athletics,Athletics,FIN,discus throw,M,Silver
1920,Antwerp,Athletics,Athletics,USA,hammer throw,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,hammer throw,M,Gold
1920,Antwerp,Athletics,Athletics,SWE,hammer throw,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,high jump,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,high jump,M,Gold
1920,Antwerp,Athletics,Athletics,USA,high jump,M,Silver
1920,Antwerp,Athletics,Athletics,FIN,javelin throw,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,javelin throw,M,Gold
1920,Antwerp,Athletics,Athletics,FIN,javelin throw,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,long jump,M,Bronze
1920,Antwerp,Athletics,Athletics,SWE,long jump,M,Gold
1920,Antwerp,Athletics,Athletics,USA,long jump,M,Silver
1920,Antwerp,Athletics,Athletics,ITA,marathon,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,marathon,M,Gold
1920,Antwerp,Athletics,Athletics,EST,marathon,M,Silver
1920,Antwerp,Athletics,Athletics,FIN,pentathlon,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,pentathlon,M,Gold
1920,Antwerp,Athletics,Athletics,USA,pentathlon,M,Silver
1920,Antwerp,Athletics,Athletics,USA,pole vault,M,Bronze
1920,Antwerp,Athletics,Athletics,USA,pole vault,M,Gold
1920,Antwerp,Athletics,Athletics,DEN,pole vault,M,Silver
1920,Antwerp,Athletics,Athletics,USA,shot put,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,shot put,M,Gold
1920,Antwerp,Athletics,Athletics,FIN,shot put,M,Silver
1920,Antwerp,Athletics,Athletics,SWE,triple jump,M,Bronze
1920,Antwerp,Athletics,Athletics,FIN,triple jump,M,Gold
1920,Antwerp,Athletics,Athletics,SWE,triple jump,M,Silver
1920,Antwerp,Boxing,Boxing,GBR,- 50.8kg,M,Bronze
1920,Antwerp,Boxing,Boxing,USA,- 50.8kg,M,Gold
1920,Antwerp,Boxing,Boxing,DEN,- 50.8kg,M,Silver
1920,Antwerp,Boxing,Boxing,FRA,+ 79.38kg,M,Bronze
1920,Antwerp,Boxing,Boxing,GBR,+ 79.38kg,M,Gold
1920,Antwerp,Boxing,Boxing,DEN,+ 79.38kg,M,Silver
1920,Antwerp,Boxing,Boxing,GBR,50.8 - 53.52kg,M,Bronze
1920,Antwerp,Boxing,Boxing,RSA,50.8 - 53.52kg,M,Gold
1920,Antwerp,Boxing,Boxing,CAN,50.8 - 53.52kg,M,Silver
1920,Antwerp,Boxing,Boxing,ITA,53.52 - 57.15kg,M,Bronze
1920,Antwerp,Boxing,Boxing,FRA,53.52 - 57.15kg,M,Gold
1920,Antwerp,Boxing,Boxing,FRA,53.52 - 57.15kg,M,Silver
1920,Antwerp,Boxing,Boxing,CAN,57.15 - 61.24kg,M,Bronze
1920,Antwerp,Boxing,Boxing,USA,57.15 - 61.24kg,M,Gold
1920,Antwerp,Boxing,Boxing,DEN,57.15 - 61.24kg,M,Silver
1920,Antwerp,Boxing,Boxing,USA,61.24 - 66.68kg,M,Bronze
1920,Antwerp,Boxing,Boxing,CAN,61.24 - 66.68kg,M,Gold
1920,Antwerp,Boxing,Boxing,GBR,61.24 - 66.68kg,M,Silver
1920,Antwerp,Boxing,Boxing,CAN,66.68 - 72.57kg,M,Bronze
1920,Antwerp,Boxing,Boxing,GBR,66.68 - 72.57kg,M,Gold
1920,Antwerp,Boxing,Boxing,CAN,66.68 - 72.57kg,M,Silver
1920,Antwerp,Boxing,Boxing,GBR,72.57 - 79.38kg,M,Bronze
1920,Antwerp,Boxing,Boxing,USA,72.57 - 79.38kg,M,Gold
1920,Antwerp,Boxing,Boxing,NOR,72.57 - 79.38kg,M,Silver
1920,Antwerp,Cycling,Cycling Road,BEL,team time trial,M,Bronze
1920,Antwerp,Cycling,Cycling Road,FRA,team time trial,M,Gold
1920,Antwerp,Cycling,Cycling Road,SWE,team time trial,M,Silver
1920,Antwerp,Cycling,Cycling Road,FRA,time trial,M,Bronze
1920,Antwerp,Cycling,Cycling Road,SWE,time trial,M,Gold
1920,Antwerp,Cycling,Cycling Road,RSA,time trial,M,Silver
1920,Antwerp,Cycling,Cycling Track,NED,2000m tandem,M,Bronze
1920,Antwerp,Cycling,Cycling Track,GBR,2000m tandem,M,Gold
1920,Antwerp,Cycling,Cycling Track,RSA,2000m tandem,M,Silver
1920,Antwerp,Cycling,Cycling Track,NED,50km,M,Bronze
1920,Antwerp,Cycling,Cycling Track,BEL,50km,M,Gold
1920,Antwerp,Cycling,Cycling Track,GBR,50km,M,Silver
1920,Antwerp,Cycling,Cycling Track,GBR,sprint ind.,M,Bronze
1920,Antwerp,Cycling,Cycling Track,NED,sprint ind.,M,Gold
1920,Antwerp,Cycling,Cycling Track,GBR,sprint ind.,M,Silver
1920,Antwerp,Cycling,Cycling Track,RSA,team pursuit,M,Bronze
1920,Antwerp,Cycling,Cycling Track,ITA,team pursuit,M,Gold
1920,Antwerp,Cycling,Cycling Track,GBR,team pursuit,M,Silver
1920,Antwerp,Equestrian,Equestrian / Dressage,SWE,individual,X,Gold
1920,Antwerp,Equestrian,Equestrian / Dressage,SWE,individual,X,Silver
1920,Antwerp,Equestrian,Equestrian / Dressage,SWE,individual,X,Bronze
1920,Antwerp,Equestrian,Equestrian / Eventing,ITA,individual,X,Bronze
1920,Antwerp,Equestrian,Equestrian / Eventing,SWE,individual,X,Gold
1920,Antwerp,Equestrian,Equestrian / Eventing,SWE,individual,X,Silver
1920,Antwerp,Equestrian,Equestrian / Eventing,BEL,team,X,Bronze
1920,Antwerp,Equestrian,Equestrian / Eventing,SWE,team,X,Gold
1920,Antwerp,Equestrian,Equestrian / Eventing,ITA,team,X,Silver
1920,Antwerp,Equestrian,Equestrian / Jumping,SWE,individual,X,Bronze
1920,Antwerp,Equestrian,Equestrian / Jumping,ITA,individual,X,Gold
1920,Antwerp,Equestrian,Equestrian / Jumping,ITA,individual,X,Silver
1920,Antwerp,Equestrian,Equestrian / Jumping,ITA,team,X,Bronze
1920,Antwerp,Equestrian,Equestrian / Jumping,SWE,team,X,Gold
1920,Antwerp,Equestrian,Equestrian / Jumping,BEL,team,X,Silver
1920,Antwerp,Equestrian,Equestrian / Vaulting,BEL,figure riding,X,Bronze
1920,Antwerp,Equestrian,Equestrian / Vaulting,BEL,figure riding,X,Gold
1920,Antwerp,Equestrian,Equestrian / Vaulting,FRA,figure riding,X,Silver
1920,Antwerp,Equestrian,Equestrian / Vaulting,SWE,figure riding team,X,Bronze
1920,Antwerp,Equestrian,Equestrian / Vaulting,BEL,figure riding team,X,Gold
1920,Antwerp,Equestrian,Equestrian / Vaulting,FRA,figure riding team,X,Silver
1920,Antwerp,Fencing,Fencing,FRA,_p_e individual,M,Bronze
1920,Antwerp,Fencing,Fencing,FRA,_p_e individual,M,Gold
1920,Antwerp,Fencing,Fencing,FRA,_p_e individual,M,Silver
1920,Antwerp,Fencing,Fencing,FRA,_p_e team,M,Bronze
1920,Antwerp,Fencing,Fencing,ITA,_p_e team,M,Gold
1920,Antwerp,Fencing,Fencing,BEL,_p_e team,M,Silver
1920,Antwerp,Fencing,Fencing,FRA,foil individual,M,Bronze
1920,Antwerp,Fencing,Fencing,ITA,foil individual,M,Gold
1920,Antwerp,Fencing,Fencing,FRA,foil individual,M,Silver
1920,Antwerp,Fencing,Fencing,USA,foil team,M,Bronze
1920,Antwerp,Fencing,Fencing,ITA,foil team,M,Gold
1920,Antwerp,Fencing,Fencing,FRA,foil team,M,Silver
1920,Antwerp,Fencing,Fencing,NED,sabre individua,M,Bronze
1920,Antwerp,Fencing,Fencing,ITA,sabre individua,M,Gold
1920,Antwerp,Fencing,Fencing,ITA,sabre individua,M,Silver
1920,Antwerp,Fencing,Fencing,NED,sabre team,M,Bronze
1920,Antwerp,Fencing,Fencing,ITA,sabre team,M,Gold
1920,Antwerp,Fencing,Fencing,FRA,sabre team,M,Silver
1920,Antwerp,Football,Football,NED,football,M,Bronze
1920,Antwerp,Football,Football,BEL,football,M,Gold
1920,Antwerp,Football,Football,ESP,football,M,Silver
1920,Antwerp,Gymnastics,Artistic Gymnastics,FRA,individual all,M,Bronze
1920,Antwerp,Gymnastics,Artistic Gymnastics,ITA,individual all,M,Gold
1920,Antwerp,Gymnastics,Artistic Gymnastics,FRA,individual all,M,Silver
1920,Antwerp,Gymnastics,Artistic Gymnastics,FRA,team competitio,M,Bronze
1920,Antwerp,Gymnastics,Artistic Gymnastics,ITA,team competitio,M,Gold
1920,Antwerp,Gymnastics,Artistic Gymnastics,BEL,team competitio,M,Silver
1920,Antwerp,Gymnastics,Artistic Gymnastics,DEN,"team, free syst",M,Gold
1920,Antwerp,Gymnastics,Artistic Gymnastics,NOR,"team, free syst",M,Silver
1920,Antwerp,Gymnastics,Artistic Gymnastics,BEL,"team, swedish",M,Bronze
1920,Antwerp,Gymnastics,Artistic Gymnastics,SWE,"team, swedish",M,Gold
1920,Antwerp,Gymnastics,Artistic Gymnastics,DEN,"team, swedish",M,Silver
1920,Antwerp,Hockey,Hockey,BEL,hockey,M,Bronze
1920,Antwerp,Hockey,Hockey,GBR,hockey,M,Gold
1920,Antwerp,Hockey,Hockey,DEN,hockey,M,Silver
1920,Antwerp,Ice Hockey,Ice Hockey,TCH,ice hockey,M,Bronze
1920,Antwerp,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Gold
1920,Antwerp,Ice Hockey,Ice Hockey,USA,ice hockey,M,Silver
1920,Antwerp,Modern Pentathlon,Modern Pentathlon,SWE,individual,M,Bronze
1920,Antwerp,Modern Pentathlon,Modern Pentathlon,SWE,individual,M,Gold
1920,Antwerp,Modern Pentathlon,Modern Pentathlon,SWE,individual,M,Silver
1920,Antwerp,Polo,Polo,USA,polo,M,Bronze
1920,Antwerp,Polo,Polo,GBR,polo,M,Gold
1920,Antwerp,Polo,Polo,ESP,polo,M,Silver
1920,Antwerp,Rowing,Rowing,NOR,4- with coxwain,M,Bronze
1920,Antwerp,Rowing,Rowing,SUI,4- with coxwain,M,Gold
1920,Antwerp,Rowing,Rowing,USA,4- with coxwain,M,Silver
1920,Antwerp,Rowing,Rowing,FRA,double sculls,M,Bronze
1920,Antwerp,Rowing,Rowing,USA,double sculls,M,Gold
1920,Antwerp,Rowing,Rowing,ITA,double sculls,M,Silver
1920,Antwerp,Rowing,Rowing,NOR,eight with coxs,M,Bronze
1920,Antwerp,Rowing,Rowing,USA,eight with coxs,M,Gold
1920,Antwerp,Rowing,Rowing,GBR,eight with coxs,M,Silver
1920,Antwerp,Rowing,Rowing,SUI,pair-oared with,M,Bronze
1920,Antwerp,Rowing,Rowing,ITA,pair-oared with,M,Gold
1920,Antwerp,Rowing,Rowing,FRA,pair-oared with,M,Silver
1920,Antwerp,Rowing,Rowing,NZL,single sculls,M,Bronze
1920,Antwerp,Rowing,Rowing,USA,single sculls,M,Gold
1920,Antwerp,Rowing,Rowing,GBR,single sculls,M,Silver
1920,Antwerp,Rugby,Rugby,USA,rugby,M,Gold
1920,Antwerp,Rugby,Rugby,FRA,rugby,M,Silver
1920,Antwerp,Sailing,Sailing,NOR,10m rating 1907,X,Gold
1920,Antwerp,Sailing,Sailing,NOR,10m rating 1919,X,Gold
1920,Antwerp,Sailing,Sailing,NED,12 foot dinghy,X,Gold
1920,Antwerp,Sailing,Sailing,NED,12 foot dinghy,X,Silver
1920,Antwerp,Sailing,Sailing,NOR,12m rating 1907,X,Gold
1920,Antwerp,Sailing,Sailing,NOR,12m rating 1919,X,Gold
1920,Antwerp,Sailing,Sailing,GBR,18 foot dinghy,X,Gold
1920,Antwerp,Sailing,Sailing,SWE,30m sq,X,Gold
1920,Antwerp,Sailing,Sailing,SWE,40m sq,X,Gold
1920,Antwerp,Sailing,Sailing,SWE,40m sq,X,Silver
1920,Antwerp,Sailing,Sailing,NED,6.5 rating 1919,X,Gold
1920,Antwerp,Sailing,Sailing,FRA,6.5 rating 1919,X,Silver
1920,Antwerp,Sailing,Sailing,NOR,6m (rating 1907,X,Bronze
1920,Antwerp,Sailing,Sailing,BEL,6m (rating 1907,X,Gold
1920,Antwerp,Sailing,Sailing,NOR,6m (rating 1907,X,Silver
1920,Antwerp,Sailing,Sailing,NOR,6m (rating 1919,M,Gold
1920,Antwerp,Sailing,Sailing,BEL,6m (rating 1919,M,Silver
1920,Antwerp,Sailing,Sailing,GBR,7m,X,Gold
1920,Antwerp,Sailing,Sailing,NOR,7m,X,Silver
1920,Antwerp,Sailing,Sailing,NOR,8m (rating 1907,X,Gold
1920,Antwerp,Sailing,Sailing,NOR,8m (rating 1919,X,Silver
1920,Antwerp,Sailing,Sailing,BEL,8m (rating 1919,M,Bronze
1920,Antwerp,Sailing,Sailing,NOR,8m (rating 1919,M,Gold
1920,Antwerp,Shooting,Shooting,NOR,"100m run deer, double shots",M,Gold
1920,Antwerp,Shooting,Shooting,SWE,"100m run deer, double shots",M,Silver
1920,Antwerp,Shooting,Shooting,NOR,"100m run deer, double shots",M,Bronze
1920,Antwerp,Shooting,Shooting,NOR,"100m run deer, double shots, team",M,Gold
