,Discipline,Event,Event gender,Medal,NOC,Sport,Year
8845,Fencing,épée individual,M,Bronze,ITA,Fencing,1968
8846,Fencing,épée individual,M,Gold,ITA,Fencing,2008
8847,Boxing,50.8 - 54kg (bantamweight),M,Gold,ITA,Boxing,1936
8848,Athletics,80m hurdles,W,Gold,ITA,Athletics,1936
8849,Sailing,8m,X,Gold,ITA,Sailing,1936
8850,Modern Pentath.,Individual competition,M,Bronze,ITA,Modern Pentathlon,1936
8851,Modern Pentath.,Individual competition,M,Bronze,ITA,Modern Pentathlon,1984
8852,Modern Pentath.,Individual competition,M,Gold,ITA,Modern Pentathlon,1984
8853,Modern Pentath.,Individual competition,M,Silver,ITA,Modern Pentathlon,1988
8854,Athletics,discus throw,M,Bronze,ITA,Athletics,1936
8855,Athletics,discus throw,M,Gold,ITA,Athletics,1948
8856,Athletics,discus throw,M,Silver,ITA,Athletics,1948
8857,Athletics,discus throw,W,Silver,ITA,Athletics,1948
8858,Athletics,discus throw,M,Silver,ITA,Athletics,1952
8859,Wrestling Gre-R,+ 87kg (super heavyweight),M,Bronze,ITA,Wrestling,1948
8860,Wrestling Gre-R,+ 87kg (super heavyweight),M,Bronze,ITA,Wrestling,1956
8861,Boxing,- 51kg (flyweight),M,Silver,ITA,Boxing,1948
8862,Boxing,- 51kg (flyweight),M,Gold,ITA,Boxing,1964
8863,Wrestling Free.,- 52kg (flyweight),M,Gold,ITA,Wrestling,1948
8864,Wrestling Gre-R,- 52kg (flyweight),M,Gold,ITA,Wrestling,1948
8865,Wrestling Free.,- 52kg (flyweight),M,Silver,ITA,Wrestling,1952
8866,Wrestling Gre-R,- 52kg (flyweight),M,Silver,ITA,Wrestling,1952
8867,Wrestling Free.,- 52kg (flyweight),M,Silver,ITA,Wrestling,1956
8868,Wrestling Gre-R,- 52kg (flyweight),M,Silver,ITA,Wrestling,1956
8869,Cycling Track,2000m tandem,M,Gold,ITA,Cycling,1948
8870,Cycling Track,2000m tandem,M,Bronze,ITA,Cycling,1952
8871,Cycling Track,2000m tandem,M,Bronze,ITA,Cycling,1956
8872,Cycling Track,2000m tandem,M,Gold,ITA,Cycling,1960
8873,Cycling Track,2000m tandem,M,Gold,ITA,Cycling,1964
8874,Boxing,51 - 54kg (bantamweight),M,Silver,ITA,Boxing,1948
8875,Boxing,51 - 54kg (bantamweight),M,Silver,ITA,Boxing,1960
8876,Boxing,51 - 54kg (bantamweight),M,Gold,ITA,Boxing,1984
8877,Boxing,54 - 58kg (featherweight),M,Gold,ITA,Boxing,1948
8878,Boxing,62 - 67kg (welterweight),M,Bronze,ITA,Boxing,1948
8879,Boxing,67 - 73kg (middleweight),M,Bronze,ITA,Boxing,1948
8880,Wrestling Free.,73 - 79kg (middleweight),M,Bronze,ITA,Wrestling,1948
8881,Wrestling Gre-R,73 - 79kg (middleweight),M,Bronze,ITA,Wrestling,1948
8882,Rowing,coxless pair (2-),M,Bronze,ITA,Rowing,1948
8883,Athletics,shot put,W,Silver,ITA,Athletics,1948
8884,Athletics,shot put,M,Gold,ITA,Athletics,1984
8885,Rowing,single sculls (1x),M,Bronze,ITA,Rowing,1948
8886,Water polo,water polo,M,Gold,ITA,Aquatics,1948
8887,Water polo,water polo,M,Bronze,ITA,Aquatics,1952
8888,Water polo,water polo,M,Gold,ITA,Aquatics,1960
8889,Water polo,water polo,M,Silver,ITA,Aquatics,1976
8890,Water polo,water polo,M,Gold,ITA,Aquatics,1992
8891,Water polo,water polo,M,Bronze,ITA,Aquatics,1996
8892,Water polo,water polo,W,Gold,ITA,Aquatics,2004
8893,Cycling Track,1km time trial,M,Silver,ITA,Cycling,1952
8894,Cycling Track,1km time trial,M,Gold,ITA,Cycling,1956
8895,Cycling Track,1km time trial,M,Gold,ITA,Cycling,1960
8896,Cycling Track,1km time trial,M,Silver,ITA,Cycling,1964
8897,Boxing,54 - 57kg (featherweight),M,Silver,ITA,Boxing,1952
8898,Boxing,54 - 57kg (featherweight),M,Gold,ITA,Boxing,1960
8899,Boxing,54 - 57kg (featherweight),M,Gold,ITA,Boxing,1988
8900,Boxing,57 - 60kg (lightweight),M,Gold,ITA,Boxing,1952
8901,Boxing,57 - 60kg (lightweight),M,Silver,ITA,Boxing,1960
8902,Boxing,60 - 63.5kg (light-welterweight),M,Bronze,ITA,Boxing,1952
8903,Boxing,60 - 63.5kg (light-welterweight),M,Silver,ITA,Boxing,1956
8904,Boxing,60 - 63.5kg (light-welterweight),M,Gold,ITA,Boxing,1980
8905,Sailing,two-person keelboat open (Star),X,Gold,ITA,Sailing,1952
8906,Sailing,two-person keelboat open (Star),X,Silver,ITA,Sailing,1956
8907,Sailing,two-person keelboat open (Star),X,Bronze,ITA,Sailing,1968
8908,Sailing,two-person keelboat open (Star),X,Bronze,ITA,Sailing,1980
8909,Sailing,two-person keelboat open (Star),X,Bronze,ITA,Sailing,1984
8910,Boxing,+ 81kg (heavyweight),M,Bronze,ITA,Boxing,1956
8911,Boxing,+ 81kg (heavyweight),M,Gold,ITA,Boxing,1960
8912,Boxing,+ 81kg (heavyweight),M,Bronze,ITA,Boxing,1964
8913,Boxing,+ 81kg (heavyweight),M,Bronze,ITA,Boxing,1968
8914,Weightlifting,"+ 90kg, total (heavyweight)",M,Bronze,ITA,Weightlifting,1956
8915,Cycling Road,individual road race,M,Gold,ITA,Cycling,1956
8916,Cycling Road,individual road race,M,Silver,ITA,Cycling,1960
8917,Cycling Road,individual road race,M,Gold,ITA,Cycling,1964
8918,Cycling Road,individual road race,M,Gold,ITA,Cycling,1968
8919,Cycling Road,individual road race,M,Silver,ITA,Cycling,1976
8920,Cycling Road,individual road race,M,Gold,ITA,Cycling,1992
8921,Cycling Road,individual road race,W,Silver,ITA,Cycling,1996
8922,Cycling Road,individual road race,M,Gold,ITA,Cycling,2004
8923,Cycling Road,individual road race,W,Bronze,ITA,Cycling,2008
8924,Shooting,trap (125 targets),M,Bronze,ITA,Shooting,1956
8925,Shooting,trap (125 targets),M,Gold,ITA,Shooting,1956
8926,Shooting,trap (125 targets),M,Silver,ITA,Shooting,1960
8927,Shooting,trap (125 targets),M,Gold,ITA,Shooting,1964
8928,Shooting,trap (125 targets),X,Bronze,ITA,Shooting,1972
8929,Shooting,trap (125 targets),X,Gold,ITA,Shooting,1972
8930,Shooting,trap (125 targets),X,Bronze,ITA,Shooting,1976
8931,Shooting,trap (125 targets),X,Gold,ITA,Shooting,1980
8932,Shooting,trap (125 targets),X,Gold,ITA,Shooting,1984
8933,Shooting,trap (125 targets),X,Bronze,ITA,Shooting,1992
